Clf	 Gender			 Age			 Job			 Area_5			 Area_2			
dummy	0.7105369807497467	0.5769053247776652	0.2078689631881121	------------------	------------------
log_reg	0.6818529775976584	0.5535517280198131	0.18347405155915794	------------------	------------------
svc	0.6744455701902512	0.5822075875267365	0.21527074186648654	------------------	------------------
ran_for	0.7264550264550265	0.5949285151412811	0.2205730046155578	------------------	------------------
