Clf	 Gender			 Age			 Job			 Area_5			 Area_2			 Area_10			
dummy	0.7105144658336148	0.5768828098615333	0.20786896318811215	------------------	------------------	0.10184622312281885
log_reg	0.7041427445682766	0.5248958685128897	0.19303163345716537	------------------	------------------	0.10502082629742204
svc	0.7009399977485085	0.5588821344140493	0.20786896318811215	------------------	------------------	0.10077676460655183
ran_for	0.7083924349881796	0.5768828098615333	0.21316559720815037	------------------	------------------	0.12411910390633793
