Clf	 Gender			 Age			 Job			 Area_5			 Area_2			
dummy	0.7105144658336148	0.5768828098615333	0.20786896318811215	0.2735224586288416	------------------
log_reg	0.7009568839356073	0.5227682089384217	0.19302600472813242	0.2513227513227513	------------------
svc	0.6966959360576382	0.5492288641224812	0.20786896318811215	0.2724642575706405	------------------
ran_for	0.7136946977372509	0.5747664077451311	0.21529325678261851	0.2819824383654171	------------------
