Clf	 Gender			 Age			 Job			 Area_5			 Area_2			 Area_10			
dummy	0.5			0.5			0.5			------------------	------------------	0.5
log_reg	0.5294471493971462	0.5214089152832102	0.46467871844165537	------------------	------------------	0.5080589137755867
svc	0.49369304237165235	0.46950297152769727	0.43727466620785105	------------------	------------------	0.4905660799411078
ran_for	0.5042356790426941	0.4721264867662538	0.4797969349690704	------------------	------------------	0.5289898017253561
