Clf	 Gender			 Age			 Job			 Area_5			 Area_2			 Area_10			
dummy	0.5			0.5			0.5			------------------	------------------	0.5
log_reg	0.5219121824367814	0.5359037967484894	0.4455837109342939	------------------	------------------	0.5297078000566362
svc	0.5024753865204895	0.46836545456596534	0.48664310109189923	------------------	------------------	0.5415840257093609
ran_for	0.5987318156608874	0.542506775601962	0.5517303766255331	------------------	------------------	0.5507060971051627
