Clf	 Gender			 Age			 Job			 Area_5			 Area_2			
dummy	0.7105144658336148	0.5768828098615333	0.20786896318811215	------------------	0.6447089947089947
log_reg	0.7020207137228415	0.5238376674546887	0.1951424068445345	------------------	0.6224642575706405
svc	0.6956208488123381	0.5481650343352472	0.20786896318811215	------------------	0.6266576607002139
ran_for	0.7094562647754137	0.5800574130361364	0.2417933130699088	------------------	0.6351851851851852
