Clf	 Gender			 Age			 Job			 State			 County			 City			
dummy	0.7104984093319194	0.6826617179215271	0.584119830328738	0.5529079075957	------------------	------------------
log_reg	0.628002955302733	0.6801317741150117	0.7204134612465125	0.7462368278639352	------------------	------------------
svc	0.7411467429257723	0.7466856864612724	0.7660367343679891	0.7737667115844986	------------------	------------------
ran_for	0.8107138720425886	0.8178260532201891	0.8761894587455258	0.8883650753635493	------------------	------------------
