Clf	 Gender			 Age			 Job			 Area_10		
dummy	0.7105369807497467	0.5769053247776652	0.2078689631881121	0.110
log_reg	0.6193571991444331	0.5015253855679387	0.1824045930428909	0.109
svc	0.6681413936733085	0.5249971856354836	0.19515366430260048	0.101
ran_for	0.7052347180006755	0.5705730046155578	0.2142406844534504	0.126
