Clf	 Gender			 Age			 Job			 Area_5			 Area_2			
dummy	0.7105369807497467	0.5769053247776652	0.20786896318811215	------------------	0.6447540245412585
log_reg	0.6448215692896543	0.5524710120454801	0.18986828774062817	------------------	0.6192615107508723
svc	0.6490487447934257	0.5652651131374535	0.21634582911178657	------------------	0.6341157266689181
ran_for	0.7232635370933242	0.5896318811212428	0.2524428684003152	------------------	0.6489980862321287
